sigma_y,sequence_id,grip_index,midpoint_x,midpoint_z,angle_deg,target_gap,gripper_rate,actual_gap_f29,compression_RMS,residual_RMS,normalized_residual,recovery_ratio,max_disp_f29,max_step_disp,min_finger_clearance,finger_pin_distance,analytic_pin_distance,both_fingers_contact,one_finger_contact,first_contact_frame,max_contact_particles,width_margin,height_ratio_f39,height_ratio_vs_episode_initial,quality_class
500.0,2,1,0.49498217842468384,0.5222724439269998,162.07724885577832,0.12517601937719097,0.009747066343713483,0.12517601937717884,0.0109154741327722,0.00813497515241796,0.7452699766832687,0.25473002331673134,0.039212996013968285,0.012081740641721702,-0.00815231910968308,0.03793017559773985,0.03793017559773667,True,False,"[25, 25]","[135, 453]",0.06941462526054806,0.998656889689012,1.133066978821685,TOO_WEAK
500.0,2,2,0.4833536557564384,0.49120632580640516,39.88328396552276,0.08039658055104615,0.010493390324149232,0.08039658055105822,0.04564619318634234,0.042127570189497386,0.9229153024331994,0.07708469756680059,0.14332863256278408,0.016732794837439478,-0.019189835856596154,0.009983867850557153,0.009983867850561608,True,False,"[17, 15]","[757, 875]",0.23757739208251055,1.0825450860170003,1.2265960900515436,GOOD
500.0,2,3,0.4995175041184601,0.5109284561382154,138.78758514078416,0.09590278021595985,0.010234953663067337,0.09590278021598336,0.04222575408507382,0.039090304073566846,0.925745553171416,0.07425444682858395,0.13876428086097548,0.01550485093734722,-0.015412993423606573,0.0165364487970553,0.0165364487970645,True,False,"[15, 16]","[787, 850]",0.2709921420127803,1.0504385270678855,1.288463790140971,GOOD
500.0,2,4,0.5267139356864451,0.5052026326726913,43.15143126120313,0.09983830484053934,0.010169361585991013,0.09983830484051479,0.04007857895788887,0.035905596341073646,0.8958799756548296,0.10412002434517043,0.13746874614866345,0.012741454853515854,-0.012664705971766485,0.012012530209825005,0.012012530209843657,True,False,"[15, 23]","[879, 393]",0.17430192915431764,1.074707121915263,1.3847212115944347,GOOD
500.0,3,0,0.47511178137212917,0.503336374050002,70.18259368928146,0.10103742874845202,0.0101493761875258,0.10103742874844532,0.022694726241443027,0.021133267147237185,0.93119727122531,0.06880272877468996,0.07884714051252771,0.012535087777554388,-0.015316381671135807,0.016849513143812327,0.016849513143814936,True,False,"[22, 21]","[576, 673]",0.151616435046445,1.1323588498207322,1.1323588498207322,GOOD
500.0,3,1,0.47988488710107935,0.4873913609868413,136.15874541429451,0.11284857098839078,0.009952523816860155,0.11284857098840681,0.039280832555518744,0.03628575107465011,0.9237520875700522,0.07624791242994777,0.1394512316806193,0.019014668197959037,-0.017252050926738108,0.008332091582115404,0.008332091582098432,True,False,"[15, 18]","[899, 641]",0.2284761755034978,1.0448874096228054,1.183187505352644,GOOD
500.0,3,2,0.47211599028850326,0.5185317094632427,164.63948000524417,0.12595323750525608,0.009734112708245733,0.1259532375052515,0.020114756008267023,0.015565548382484432,0.7738372951721164,0.2261627048278836,0.07517332420903015,0.010633948986528028,-0.011443114186013709,0.01962949609481373,0.019629496094814382,True,False,"[21, 23]","[412, 460]",0.1419233776737602,1.0215838549106064,1.208725252800218,GOOD
500.0,3,3,0.522416750057591,0.4772625781431903,144.1359922170296,0.07472544705979237,0.010587909215670129,0.07472544705979842,0.021357772603010968,0.01888034177882457,0.8840033148476758,0.1159966851523242,0.07205959128518995,0.011712256193286072,-0.012086435691983984,0.013695304268577853,0.013695304268577922,True,False,"[25, 20]","[430, 682]",0.13429961637516716,1.0335435892166862,1.2492702361559833,GOOD
500.0,3,4,0.49327185346181507,0.4961170877349314,120.14214308910131,0.09302158427332943,0.01028297359544451,0.09302158427331172,0.028899958498790075,0.025034098976389953,0.866233042425927,0.13376695757407298,0.09028395678845394,0.01708730349605022,-0.011045634477454477,0.014862623613693775,0.01486262361372414,True,False,"[20, 24]","[586, 245]",0.17119085808816895,1.0196865922583531,1.2738641099156829,GOOD
500.0,4,0,0.5073177194460502,0.5061748958107568,42.897265496009865,0.08176530139232882,0.010470578310127853,0.08176530139230886,0.03738295596931721,0.03475499794316644,0.9297017060847804,0.07029829391521958,0.1253522135530627,0.011551287361077564,-0.020332891040967402,0.015256493497678901,0.01525649349770141,True,False,"[17, 17]","[852, 828]",0.21235944279232968,1.173599051130333,1.173599051130333,GOOD
